uuid,Name,Sensitivity,Sensitivity2,Impedance,acoustic_design,type
61d83559-423b-4612-9df0-19e4bff831a4,SoundMAGIC P10S,122.19,107.54,34.28,Closed,earpad
ed06c321-42c6-457a-a761-57ca3bd2eeb1,SoundMAGIC PL50,127.55,116.46,77.67,Closed,iem
7fffd1df-d0dd-498e-8107-83fda3ae225b,Stagg SHP-5000H,127.59,111.22,23.07,Closed,full
446f87c8-061e-44bc-b311-89ced288b10b,Stax SR-40 SRD4,89.86,74.22,27.3,Open,earpad
0da6f4e5-6d93-47e1-be93-98d596d6196a,Sunrise Dragon Ear Tips Earbuds R130,120.03,110.81,119.47,Closed,iem
1404b062-7163-4bf5-8aaf-5a65f9889fa8,Sunrise Dragon Ear Tips Earbuds R130 Vent Sealed,123.95,114.72,119.47,Closed,iem
1d518ce5-76c1-41fd-9e6d-20e4381a5050,Sunrise Xcape,119.84,102.18,17.14,Closed,iem
8fb1f18e-f57c-491a-910a-7a87d5c4f9dd,Sunrise Xcited,105.04,87.44,17.36,Closed,iem
9c011acf-215a-401e-ad12-a45d5493ee42,Superlux HD-330,117.77,113.36,362.09,Semi-open,full
24855d72-ae7e-4ac7-be4a-c09384642c02,System Elements A3 Lead Solo Pro,133.23,118.15,31.04,Closed,iem
d5133e9c-c845-4904-98e3-4f88a9665c44,T+A Solitaire P Silver,106.85,95.59,74.84,Open,full
848ebd59-b315-412e-b9b7-d7030074fd67,T-Peos H 200,129.42,111.87,17.58,Closed,iem
82502a2b-3a07-49ac-ba2c-ecc8e2a6d609,Takstar HD 5800,115.79,102.4,45.78,Closed,full
d1f87229-b502-41d4-99a1-40146c40579a,Takstar HD 6000,116.89,104.5,57.67,Closed,full
cc92cd8e-dab2-4de8-9168-d17569df008a,Takstar HF 580,109.87,95.47,36.38,Open,full
e0299bfd-1f37-4032-91de-4f23ad906786,Takstar Pro 80,113.79,101.95,65.43,Closed,full
a0f35d77-2a98-49c0-ac88-ed2f063ba1be,Takstar PRO 82 Step 1,114.8,100.72,39.06,Closed,full
e6d15cd6-69af-4212-8cfc-dcffe163ac47,Takstar PRO 82 Step 2,115.05,100.97,39.06,Closed,full
8e2ec3f1-83b4-4d4e-b014-42f2e9bd5d17,Takstar PRO 82 Step 3,115.5,101.41,39.06,Closed,full
af87abbf-8a8b-481f-85be-8b4a98c730a1,Takstar TS-660,114.41,101.73,53.95,Closed,full
8aa3cf12-93e5-400c-b855-267c232ca86e,Takstar TS-662,122.68,110.76,64.14,Open,full
198eca4c-f8d1-4fa4-b591-4b4810460efc,TANCHJIM Blues,128.03,110.34,17.06,Closed,iem
f09f63fb-b1b4-40ed-ad0b-6fe9de66ebe4,TANCHJIM Oxygen,128.82,112.6,23.84,Closed,iem
868ef495-e58f-4d9e-82e6-b08139db0fd1,Tansio Mirai TSMR-4 Pro Off-Off-Off,125.86,113.0,51.7,Closed,iem
f89ed2cf-1ede-4759-b884-d7e1b67570ba,Tansio Mirai TSMR-4 Pro Off-Off-On,137.49,120.06,18.1,Closed,iem
db86a19f-6415-4f3d-99db-b7e10c49cc16,Tansio Mirai TSMR-4 Pro Off-On-Off,139.1,120.75,14.62,Closed,iem
ef37fcba-911d-4bc1-864a-c4ba40f5d092,Tansio Mirai TSMR-4 Pro Off-On-On,139.56,120.91,13.65,Closed,iem
1f6f3355-3da0-447b-b172-3b3159ec4517,Tansio Mirai TSMR-4 Pro On-Off-Off,139.65,120.82,13.1,Closed,iem
e3e1c261-00d0-44a4-ad1c-a47d0e9e6bdd,Tansio Mirai TSMR-4 Pro On-Off-On,139.67,120.75,12.8,Closed,iem
8fc767d1-e127-4e66-87fd-eae1ec09a826,Tansio Mirai TSMR-4 Pro On-On-Off,140.27,121.26,12.56,Closed,iem
841f7426-3322-4e33-8165-63e7ffde4846,Tansio Mirai TSMR-4 Pro On-On-On,140.35,121.29,12.42,Closed,iem
33de5a21-f6a4-4ec3-8aa2-62e2bbebe284,Tansio Mirai TSMR8 Space Off-Off-Off,118.27,113.48,332.06,Closed,iem
28d7b440-6a1d-4b84-a03b-594dc42666ef,Tansio Mirai TSMR8 Space Off-Off-On,130.73,114.86,25.9,Closed,iem
01caf80a-1302-4770-a216-258615a72431,Tansio Mirai TSMR8 Space Off-On-Off,133.64,116.41,18.94,Closed,iem
58a59904-c485-43fb-973e-2ac3ebce7438,Tansio Mirai TSMR8 Space Off-On-On,134.61,116.93,17.06,Closed,iem
1c7dc64f-6dc1-444c-995b-d6c2e195365d,Tansio Mirai TSMR8 Space On-Off-Off,136.21,117.87,14.63,Closed,iem
e2d10d86-ff17-46a5-8aa0-b56aaaf5d452,Tansio Mirai TSMR8 Space On-Off-On,136.32,117.94,14.51,Closed,iem
8d173622-cd43-4ff8-b872-83824baf43e4,Tansio Mirai TSMR8 Space On-On-Off,136.49,118.07,14.37,Closed,iem
ff008031-06f6-433c-873f-faf668eb7d78,Tansio Mirai TSMR8 Space On-On-On,136.57,118.1,14.21,Closed,iem
4e013043-53eb-4411-a098-865f6a6c081b,TDK BA-200,125.01,110.1,32.29,Closed,iem
703ce050-0187-4b45-adda-3e6c24d88133,Technics RP-F880,117.68,105.68,63.16,Semi-open,full
0db686d1-097c-469a-8818-0b09f5e126f2,Tecsun Wood Headphones,119.89,105.42,35.76,Open,full
da434f2e-f6b5-4475-b492-5585cc0883ce,Telefunken TH-120,129.0,110.95,15.66,Closed,iem
5c50cac5-cfa7-44fb-919e-2c3a02887cd5,Telefunken TH-130,122.06,104.41,17.2,Closed,iem
d81b2347-7f45-429b-b45e-52efe65c94bb,Telefunken TH-140,126.13,108.1,15.76,Closed,iem
10f4f8e4-4902-456d-8989-53b8c6e1ccf3,TFZ 1S,131.33,112.94,14.5,Closed,iem
394183d5-9ac2-4ff8-a43e-95d7ba443262,TFZ Balance 1,131.0,113.1,16.21,Closed,iem
b9196372-2e5d-4c84-bdde-19b9d0a9c1b8,TFZ King II,135.49,117.76,16.89,Closed,iem
a0fe7276-3c3f-4bf4-9da8-66ea41bbcc8f,TFZ No.3,137.64,119.82,16.52,Closed,iem
a39445ae-b841-4c93-8331-f2492141ef91,TFZ Queen,137.1,119.46,17.23,Closed,iem
756686e8-5a89-4fe0-b16a-58ee2e526e1f,TFZ Series 2,135.45,117.7,16.76,Closed,iem
e5540ae6-95aa-49d3-8310-e9292bb9c519,TFZ Series 3s,134.56,116.53,15.77,Closed,iem
ec930c9c-e639-4876-bf69-37667307e267,TFZ Series 4,132.2,117.58,34.56,Closed,iem
668aed99-9546-48f9-bd6c-95f1c9d03e4d,TFZ Series 5S,134.68,116.4,14.88,Closed,iem
23c202e1-33cb-4db4-9e3d-72e79af03f51,TFZ Series 7,135.17,116.14,12.48,Closed,iem
b27697dd-d1b9-4770-9d5c-3a304d82481f,TFZ T2 Galaxy,135.33,117.6,16.85,Closed,iem
f8d3f1b8-9da6-412c-9be2-0f7358dd3d30,TG 1,98.41,95.68,533.18,Closed,earpad
95849fb0-41bb-44ba-bf85-37eb6c31a597,THIEAUDIO Monarch,127.44,108.16,11.82,Closed,iem
2bdd9423-078a-4929-87e1-c274c418d5e6,THIEAUDIO Monarch MKII,124.89,105.18,10.68,Closed,iem
ae1d38a1-de4c-4728-8ea2-d130f0dd5049,ThieAudio Prestige,118.49,103.36,30.68,Closed,iem
c4bf7be9-1f11-42ed-8c0a-7b289c9a9f0b,Tin HiFi P1 Default,115.07,97.89,19.15,Closed,iem
d7a2ca8c-5446-4ffb-8e77-e4eb727d6346,Tin HiFi P1 Plus,122.37,105.87,22.39,Closed,iem
a4225786-9c0a-48df-aabe-45226f3911bd,Tin HiFi P1 Sealed all,115.46,98.28,19.15,Closed,iem
17d46ccd-adbb-4704-a1a8-9e6765245729,Tin HiFi P1 Sealed out,114.83,97.65,19.15,Closed,iem
604b1372-f8b5-40a4-8e4a-4bb3401b51ff,Tin HiFi P1 Vent Sealed,115.53,98.36,19.15,Closed,iem
be26d8fa-59bb-4fbe-90bb-15414338b9f8,Tin HiFi P2 Close,112.33,97.08,29.91,Semi-open,iem
49c7d544-aa4d-4de1-afbc-c726081bc009,Tin HiFi P2 Default,112.15,96.91,29.91,Semi-open,iem
dfea9138-d475-4d14-8a99-12b0b787ca1d,Tin HiFi P2 Plus,111.73,96.79,32.07,Closed,iem
ed979647-0c78-4278-9a40-2d552d8282c7,Tin HiFi T2,129.38,111.56,16.52,Closed,iem
bc3b620b-f71a-4d08-8eea-ffc28a5cfeeb,Tin HiFi T2 EVO,124.2,110.23,40.09,Closed,iem
dc370689-3f23-4b5d-bd9f-07e9ec9de130,Tin HiFi T2 Plus,127.18,111.77,28.79,Closed,iem
4e8c36fe-61ad-4374-b457-035b9695a7a7,Tin HiFi T2 Pro,129.67,111.69,15.91,Closed,iem
6f42be70-5c38-4a03-b7b8-d01d7b4495ec,Tin HiFi T3,130.22,112.28,16.04,Closed,iem
0e216681-bf68-4e98-ab89-a273eeda3577,Tin HiFi T3 Plus,128.39,113.01,28.94,Closed,iem
8bd86b01-375e-47d5-9c0e-ed96bdc3043f,Tin HiFi T4,128.45,113.31,30.61,Closed,iem
518a40a2-fc16-48b7-a8e9-71b5781ed501,Tin HiFi T5,128.76,115.7,49.47,Closed,iem
bf8719aa-676c-4345-af12-2d4dc9942785,Trinity Audio ICARUS III,124.12,108.34,26.45,Closed,iem
d2664a7b-8dcb-4370-ac52-237b3886e1f0,TRN ST1 MOD,131.08,114.03,19.74,Semi-open,iem
8a9de65e-bbe5-48be-b905-30c55bfdbbca,TRN VX MOD,129.8,112.75,19.76,Closed,iem
08e52d22-a355-457f-b2cc-7a5113584dad,TY Hi-Z G3,126.02,109.24,21.0,Closed,iem
7f802a0c-e5de-4735-bebe-452a137fd10e,Ultimate Ears 900,131.0,114.67,23.3,Closed,iem
fccc9a8a-5e74-46e3-96c2-cc17f86a86a0,Ultimate Ears super.fi 5 Pro,129.46,115.12,36.82,Closed,iem
663deaec-af33-484f-a3e7-387bdd3b577d,Ultrasone DJ 1,109.6,95.43,38.26,Closed,full
963f92f0-1a32-4191-ab71-06a50a754c17,Ultrasone DJ 1 Pro,121.35,109.82,70.31,Closed,full
6a12df14-7fb9-463d-938e-a9452dc8370e,Ultrasone Edition 10,112.07,97.47,34.67,Open,full
b03e4fce-3809-4dcf-b8bb-477e53baa494,Ultrasone Edition 12,103.74,90.11,43.29,Open,full
8e487016-d9aa-40fb-8f8a-d4019270c05d,Ultrasone Edition 8 Palladium,115.32,100.79,35.2,Closed,full
e3ee6023-866f-4514-b38b-62a9a9648e37,Ultrasone HFI 2400,106.25,95.36,81.49,Open,full
c8ca7bb2-c4b2-484b-8493-9ac4dc5a76ae,Ultrasone HFI 580,114.72,100.67,39.37,Closed,full
90b561c9-1373-4eb2-8316-619de189b236,Ultrasone HFI 680,110.55,99.66,81.38,Closed,full
a511adab-48ef-4384-b225-7b4a3b6e1d21,Ultrasone HFI 780,115.24,101.45,41.77,Closed,full
c1695cb9-bec0-4411-ae9a-f603a08396ba,Ultrasone HFI-15G,111.02,96.23,33.16,Semi-open,full
a50e7539-5f65-4e98-9984-91658eeb7093,Ultrasone IQ,128.27,111.04,18.97,Closed,iem
4acb95b2-3b99-47a4-810d-3275f4dd20ea,Ultrasone IQ Pro,123.13,107.21,25.6,Closed,iem
1800c8d6-da51-41fb-9f23-56ac8763aed9,Ultrasone PRO 2500,112.25,97.74,35.41,Open,full
063e0c99-e198-41c4-9278-eb2543ece6f4,Ultrasone PRO 2900,110.24,96.5,42.28,Open,full
98bdd036-aeb7-4405-9fff-fad1b5da169a,Ultrasone PRO 550,112.71,100.96,66.83,Closed,full
608df070-4e1d-42d3-a192-687683f36b4f,Ultrasone PRO 750,112.61,98.86,42.23,Closed,full
34fe7e35-f4fb-4f88-8efc-32f3023a8e1a,Ultrasone PRO 900,110.01,96.47,44.22,Closed,full
ea9c37cc-50d4-45fe-810e-983dc12d0a22,Ultrasone Pyco,122.55,104.7,16.4,Closed,iem
f0f2a597-1447-4dd7-b8ff-10feb5acd09a,Ultrasone Signature DJ,113.11,98.87,37.65,Closed,full
ccc0181e-9e49-4518-948b-7d9bbf95cb4a,Ultrasone TIO,125.85,109.18,21.49,Closed,iem
cbeca8a2-87aa-4b18-ab5e-0e90231197e7,Ultrasone Zino,114.51,101.23,46.96,Semi-open,earpad
a9565d5d-2043-43ab-9122-a78780f33649,Unique Melody 3D Terminator,128.71,113.81,32.35,Closed,iem
7c23ca5a-c6ae-4e85-8cd2-11d6dca04d80,Unique Melody MEST Universal,129.67,111.9,16.71,Closed,iem
0cc65517-ab8a-4647-b4ab-f1d13f0df6b4,Urbanears Plattan 2,115.18,100.39,33.22,Closed,earpad
c3e8bd7a-2a48-4c68-9a42-ea333770fd2c,V-Moda LP,114.26,100.25,39.72,Closed,full
fe2202bf-f281-40af-a2e2-0fa1d9d57d68,V-Moda M 80,121.95,107.09,32.66,Closed,earpad
fa0dfce7-6436-40bd-a1df-189b37492c11,V-Moda M100,103.09,88.57,35.32,Closed,full
27c3d111-dd80-4781-bbb8-63ade2c9c178,VA Audio H-1,112.27,94.33,16.1,Open,full
d8d05dd5-e03c-46f6-a75e-6d27613628fa,Verum Audio Verum 1,117.45,96.13,7.38,Open,full
fd654b6b-f424-4f9a-aeb1-0bf1f349abc1,Vsonic GR07,127.88,114.31,44.03,Closed,iem
c7781ab6-3fe7-4674-830a-b1ba36ae6507,Vsonic VSD1S,127.99,113.31,34.02,Closed,iem
5c0e2f3b-b971-44c3-91f1-2820f143067b,Vsonic VSD3S,131.11,117.03,39.11,Closed,iem
07224fe9-b4ba-4461-bb6b-e8dde686bc0e,Watson KH 3121,127.51,112.6,32.28,Closed,iem
e7b98691-102b-4fde-937f-afdf81a4ed22,Westone 1,132.77,113.98,13.19,Closed,iem
c0a2ac39-65f9-4c59-afc9-7c22a3400d78,Westone 2,129.93,116.39,44.19,Closed,iem
cf8ebe04-01ff-42ec-99f1-bff6023ea21a,Westone 3,131.95,116.06,25.76,Closed,iem
cbcdc2f1-26f1-4550-a589-96e16d5d1a63,Westone 4,127.34,111.33,25.04,Closed,iem
7d19bce3-efcb-4926-b9b2-f4958700df08,Westone Adv Alpha,119.78,102.78,19.95,Closed,iem
b1d578b1-dd5f-4d63-ac6a-592b42f1601f,Westone B30 Wire connection,135.02,121.73,46.79,Closed,iem
7a4838d6-ea7b-4ae0-a083-ead7f733e2f1,Westone B50 Wire connection,135.28,119.88,28.84,Closed,iem
666c0fdb-1380-4b97-84e8-0af24bd76e2b,Westone UM Pro 10,129.19,113.74,28.52,Closed,iem
bc5ea68d-62d2-4983-9e2f-7501a11590a0,Westone UM Pro 20,136.35,122.53,41.43,Closed,iem
963ea0ce-6f3d-43d1-b938-c2783e4d5265,Westone UM1,130.2,114.92,29.65,Closed,iem
ebf78cb1-04c4-4406-9136-9f95cc2a4721,Westone UM10 New,137.74,118.65,12.31,Closed,iem
e4df0c41-8798-4491-8505-024372a307e0,Westone UM2,134.84,121.13,42.56,Closed,iem
6dfdb7d2-a844-407c-9768-046876e22ccd,Westone UM30 New,138.34,124.61,42.41,Closed,iem
c7a6bb41-62d3-49a3-8482-df3d060e7397,Westone UM3X,133.1,119.7,45.71,Closed,iem
557a5e55-6e9c-4905-922d-bd298f10731e,Westone UM50 New,136.93,121.54,28.86,Closed,iem
fb3e59a4-d230-4f59-9fde-9743c38b2b31,Westone W10 Wire connection,138.63,119.34,11.77,Closed,iem
8694836b-1d02-4c40-8da6-428f4c1878eb,Westone W20 Wire connection,135.24,121.32,40.57,Closed,iem
39eab5f6-2420-4181-b3ac-b16aa4e833da,Westone W30,131.21,118.78,57.22,Closed,iem
926bcbce-a03c-4630-b057-9c1ba257a0ce,Westone W40 Wire connection,132.99,116.68,23.4,Closed,iem
8f5c6659-5ec1-4c87-a19b-4d8aee545aa4,Westone W80 Wire connection,142.67,119.1,4.4,Closed,iem
4834a9db-3176-4275-9701-7318a17a19d3,Whizzer A15,126.6,110.6,25.13,Closed,iem
a900c553-7e0b-4b53-9312-9e9c6793c8b9,Whizzer A15pro,130.74,113.06,17.08,Closed,iem
abc41894-17c7-4bd7-9f57-18e4d744b8dc,Whizzer HE03 Default,128.6,113.48,30.75,Closed,iem
3001277b-8d9d-40ac-9fdf-70f1bee2d941,Whizzer HE03 Vector,128.65,113.5,30.58,Closed,iem
000bc9c2-ba7b-4315-af71-c8450d80ab94,Whizzer HE03 Vent Sealed,129.93,114.81,30.75,Closed,iem
79641bc3-ea4a-47e9-b7dc-24d538788217,xDuoo EP1,131.78,114.07,16.95,Closed,iem
a1bbad94-9096-475a-accd-a3e4f6bbaa98,Xiaomi Hybrid Pro HD V1,124.63,110.26,36.58,Closed,iem
a6923ada-bc0b-44e5-a978-902280542998,Yamaha EPH-100,124.43,106.58,16.4,Closed,iem
10871293-b94c-46bb-86d3-826e00614806,Yamaha EPH-30,129.14,111.34,16.61,Closed,iem
a2db2155-3c05-4f45-a01b-50979019e1c1,Yamaha EPH-50,126.84,109.3,17.63,Closed,iem
66da1c4f-fca4-463d-b6a9-6ea05eba8f5c,Yamaha HPH-200,111.53,98.53,50.19,Open,earpad
c22bb32f-0d52-4133-b8a5-1a50378d5ca4,Yamaha HPH-MT 120,107.81,95.9,64.31,Closed,full
2435dcde-1543-4fb4-8d46-2e148961576f,Yamaha HPH-MT 220,115.29,101.25,39.51,Closed,full
e2bfe0f8-d588-4a41-9771-e9d8683abc0d,Yamaha HPH-MT220,116.58,102.5,39.09,Closed,full
a52a6d5d-5bc6-48d8-b0ab-feaf3bc56c41,Yamaha HPH-MT5,119.52,106.82,53.68,Closed,full
b65b1587-5884-43b9-ad1b-7a6172597d16,Yamaha HPH-PRO 300,119.89,108.27,68.97,Closed,earpad
2d294f87-6a1a-4ad4-9139-bd0fe9d5cd98,Yamaha HPH-PRO 400,117.84,101.31,22.2,Closed,full
8138bff3-0023-4e9f-b4b6-ccb8f8067cdf,Yamaha RH-5Ma,115.73,100.99,33.57,Semi-open,full
97417891-cdfe-4226-b36f-628ce495a280,Yinyoo SA18BA,139.58,119.11,8.98,Closed,iem
94ac2a26-5f6d-427a-9de5-4a09a9109f3b,Zealot B19 Wire connection,112.07,97.62,35.92,Closed,earpad
b16216d4-875e-4ddf-9ea4-c9b3c2df3535,Zealot Sparkle B570 Cable Aux,121.66,107.5,38.36,Closed,earpad
7f57d015-a2f3-4589-95b1-56dd4e450e21,Zoom ZHP-1,116.01,104.85,76.56,Closed,full
e03205c1-219c-443f-86f8-bc646ddec5f6,ZXC DA-1,127.53,112.42,30.8,Closed,iem
c07ef4dc-9652-4991-a17d-8042653c068f,ZXC DE-1,112.57,102.63,101.33,Closed,iem
